annee,mois,jour,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1951,04,01,9.97,0.293,Aix En Provence,France,44.20N,4.47E
1951,05,01,12.604,0.319,Aix En Provence,France,44.20N,4.47E
1951,06,01,17.959,0.5670000000000001,Aix En Provence,France,44.20N,4.47E
1951,07,01,20.812,0.513,Aix En Provence,France,44.20N,4.47E
1951,08,01,19.681,0.212,Aix En Provence,France,44.20N,4.47E
1951,09,01,17.7,0.331,Aix En Provence,France,44.20N,4.47E
1951,10,01,11.15,0.21100000000000002,Aix En Provence,France,44.20N,4.47E
1951,11,01,8.485,0.6659999999999999,Aix En Provence,France,44.20N,4.47E
1951,12,01,4.453,0.41200000000000003,Aix En Provence,France,44.20N,4.47E
1952,01,01,1.4109999999999998,0.261,Aix En Provence,France,44.20N,4.47E
1952,02,01,2.6919999999999997,0.171,Aix En Provence,France,44.20N,4.47E
1952,03,01,9.13,0.13699999999999998,Aix En Provence,France,44.20N,4.47E
1952,04,01,11.587,0.38,Aix En Provence,France,44.20N,4.47E
1952,05,01,15.298,0.237,Aix En Provence,France,44.20N,4.47E
1952,06,01,20.605999999999998,0.359,Aix En Provence,France,44.20N,4.47E
1952,07,01,23.503,0.369,Aix En Provence,France,44.20N,4.47E
1952,08,01,20.86,0.142,Aix En Provence,France,44.20N,4.47E
1952,09,01,15.027000000000001,0.389,Aix En Provence,France,44.20N,4.47E
1952,10,01,11.794,0.257,Aix En Provence,France,44.20N,4.47E
1952,11,01,5.678999999999999,0.43799999999999994,Aix En Provence,France,44.20N,4.47E
1952,12,01,3.4330000000000003,0.314,Aix En Provence,France,44.20N,4.47E
1953,01,01,0.5179999999999998,0.452,Aix En Provence,France,44.20N,4.47E
1953,02,01,2.752,0.341,Aix En Provence,France,44.20N,4.47E
1953,03,01,7.931,0.485,Aix En Provence,France,44.20N,4.47E
1953,04,01,10.725999999999999,0.27899999999999997,Aix En Provence,France,44.20N,4.47E
1953,05,01,16.176000000000002,0.41,Aix En Provence,France,44.20N,4.47E
1953,06,01,16.803,0.24100000000000002,Aix En Provence,France,44.20N,4.47E
1953,07,01,20.628,0.20600000000000002,Aix En Provence,France,44.20N,4.47E
1953,08,01,21.052,0.299,Aix En Provence,France,44.20N,4.47E
1953,09,01,17.711,0.215,Aix En Provence,France,44.20N,4.47E
1953,10,01,12.651,0.248,Aix En Provence,France,44.20N,4.47E
1953,11,01,7.309,1.008,Aix En Provence,France,44.20N,4.47E
1953,12,01,6.59,0.605,Aix En Provence,France,44.20N,4.47E
1954,01,01,1.2339999999999998,0.67,Aix En Provence,France,44.20N,4.47E
1954,02,01,1.9370000000000005,0.373,Aix En Provence,France,44.20N,4.47E
1954,03,01,7.8290000000000015,0.363,Aix En Provence,France,44.20N,4.47E
1954,04,01,9.19,0.22399999999999998,Aix En Provence,France,44.20N,4.47E
1954,05,01,13.42,0.29100000000000004,Aix En Provence,France,44.20N,4.47E
1954,06,01,18.398,0.282,Aix En Provence,France,44.20N,4.47E
1954,07,01,19.235,0.44,Aix En Provence,France,44.20N,4.47E
1954,08,01,18.592,0.233,Aix En Provence,France,44.20N,4.47E
1954,09,01,16.980999999999998,0.198,Aix En Provence,France,44.20N,4.47E
1954,10,01,12.322,0.272,Aix En Provence,France,44.20N,4.47E
1954,11,01,8.412,0.364,Aix En Provence,France,44.20N,4.47E
1954,12,01,5.766,0.32299999999999995,Aix En Provence,France,44.20N,4.47E
1955,01,01,5.2799999999999985,0.23,Aix En Provence,France,44.20N,4.47E
1955,02,01,4.276,0.469,Aix En Provence,France,44.20N,4.47E
1955,03,01,6.175000000000002,0.45,Aix En Provence,France,44.20N,4.47E
1955,04,01,11.51,0.345,Aix En Provence,France,44.20N,4.47E
1955,05,01,14.149,0.366,Aix En Provence,France,44.20N,4.47E
1955,06,01,17.889,0.29,Aix En Provence,France,44.20N,4.47E
1955,07,01,21.089000000000002,0.366,Aix En Provence,France,44.20N,4.47E
1955,08,01,20.452,0.259,Aix En Provence,France,44.20N,4.47E
1955,09,01,16.907999999999998,0.402,Aix En Provence,France,44.20N,4.47E
1955,10,01,10.943,0.21899999999999997,Aix En Provence,France,44.20N,4.47E
1955,11,01,6.692,0.273,Aix En Provence,France,44.20N,4.47E
1955,12,01,5.973,0.379,Aix En Provence,France,44.20N,4.47E
1956,01,01,4.52,0.187,Aix En Provence,France,44.20N,4.47E
1956,02,01,,2.314,0.496,Aix En Provence,France,44.20N,4.47E
1956,03,01,6.916,0.223,Aix En Provence,France,44.20N,4.47E
1956,04,01,8.82,0.18600000000000003,Aix En Provence,France,44.20N,4.47E
1956,05,01,15.227,0.306,Aix En Provence,France,44.20N,4.47E
1956,06,01,16.313,0.223,Aix En Provence,France,44.20N,4.47E
1956,07,01,19.847,0.177,Aix En Provence,France,44.20N,4.47E
1956,08,01,19.229,0.218,Aix En Provence,France,44.20N,4.47E
1956,09,01,17.651999999999994,0.304,Aix En Provence,France,44.20N,4.47E
1956,10,01,10.395999999999999,0.315,Aix En Provence,France,44.20N,4.47E
1956,11,01,4.86,0.33799999999999997,Aix En Provence,France,44.20N,4.47E
1956,12,01,4.124,0.409,Aix En Provence,France,44.20N,4.47E
1957,01,01,2.635,0.649,Aix En Provence,France,44.20N,4.47E
1957,02,01,6.551,0.524,Aix En Provence,France,44.20N,4.47E
1957,03,01,9.919,0.27,Aix En Provence,France,44.20N,4.47E
1957,04,01,10.175,0.359,Aix En Provence,France,44.20N,4.47E
1957,05,01,12.555,0.264,Aix En Provence,France,44.20N,4.47E
1957,06,01,17.514,0.456,Aix En Provence,France,44.20N,4.47E
1957,07,01,20.43,0.45899999999999996,Aix En Provence,France,44.20N,4.47E
1957,08,01,19.504,0.8320000000000001,Aix En Provence,France,44.20N,4.47E
1957,09,01,16.567999999999998,0.512,Aix En Provence,France,44.20N,4.47E
1957,10,01,12.181,0.584,Aix En Provence,France,44.20N,4.47E
1957,11,01,7.071000000000001,0.536,Aix En Provence,France,44.20N,4.47E
1957,12,01,3.506,0.466,Aix En Provence,France,44.20N,4.47E
1958,01,01,3.217,0.466,Aix En Provence,France,44.20N,4.47E
1958,02,01,5.933,0.33299999999999996,Aix En Provence,France,44.20N,4.47E
1958,03,01,5.7379999999999995,0.21,Aix En Provence,France,44.20N,4.47E
1958,04,01,8.445,0.262,Aix En Provence,France,44.20N,4.47E
1958,05,01,15.517000000000001,0.522,Aix En Provence,France,44.20N,4.47E
1958,06,01,17.201,0.34,Aix En Provence,France,44.20N,4.47E
1958,07,01,19.982,0.389,Aix En Provence,France,44.20N,4.47E
1958,08,01,20.625,0.32799999999999996,Aix En Provence,France,44.20N,4.47E
1958,09,01,18.781,0.19399999999999998,Aix En Provence,France,44.20N,4.47E
1958,10,01,11.655999999999999,0.306,Aix En Provence,France,44.20N,4.47E
1958,11,01,6.8229999999999995,0.41600000000000004,Aix En Provence,France,44.20N,4.47E
1958,12,01,4.788,0.34,Aix En Provence,France,44.20N,4.47E
1959,01,01,3.134,0.419,Aix En Provence,France,44.20N,4.47E
1959,02,01,5.456,0.767,Aix En Provence,France,44.20N,4.47E
1959,03,01,9.19,0.34299999999999997,Aix En Provence,France,44.20N,4.47E
1959,04,01,10.292,0.363,Aix En Provence,France,44.20N,4.47E
1959,05,01,14.569,0.13699999999999998,Aix En Provence,France,44.20N,4.47E
1959,06,01,18.609,0.179,Aix En Provence,France,44.20N,4.47E
1959,07,01,22.590999999999998,0.35200000000000004,Aix En Provence,France,44.20N,4.47E
1959,08,01,20.2,0.24,Aix En Provence,France,44.20N,4.47E
1959,09,01,17.604,0.21600000000000003,Aix En Provence,France,44.20N,4.47E
1959,10,01,11.927999999999999,0.307,Aix En Provence,France,44.20N,4.47E
1959,11,01,6.545,0.221,Aix En Provence,France,44.20N,4.47E
1959,12,01,5.084,0.387,Aix En Provence,France,44.20N,4.47E
1960,01,01,2.897,0.26,Aix En Provence,France,44.20N,4.47E
1960,02,01,5.459,0.306,Aix En Provence,France,44.20N,4.47E
1960,03,01,8.351,0.253,Aix En Provence,France,44.20N,4.47E
1960,04,01,10.345,0.337,Aix En Provence,France,44.20N,4.47E
1960,05,01,15.835,0.47,Aix En Provence,France,44.20N,4.47E
1960,06,01,19.464000000000002,0.434,Aix En Provence,France,44.20N,4.47E
1960,07,01,19.357,0.374,Aix En Provence,France,44.20N,4.47E
1960,08,01,18.889,0.47100000000000003,Aix En Provence,France,44.20N,4.47E
1960,09,01,15.358999999999998,0.294,Aix En Provence,France,44.20N,4.47E
1960,10,01,11.142999999999999,0.5489999999999999,Aix En Provence,France,44.20N,4.47E
1960,11,01,7.843,0.281,Aix En Provence,France,44.20N,4.47E
1960,12,01,2.318,0.18100000000000002,Aix En Provence,France,44.20N,4.47E
1961,01,01,2.8080000000000003,0.261,Aix En Provence,France,44.20N,4.47E
1961,02,01,7.494,0.29,Aix En Provence,France,44.20N,4.47E
1961,03,01,8.786,0.39899999999999997,Aix En Provence,France,44.20N,4.47E
1961,04,01,12.635,0.371,Aix En Provence,France,44.20N,4.47E
1961,05,01,13.963,0.335,Aix En Provence,France,44.20N,4.47E
1961,06,01,18.836,0.424,Aix En Provence,France,44.20N,4.47E
1961,07,01,20.39,0.41,Aix En Provence,France,44.20N,4.47E
1961,08,01,20.12,0.321,Aix En Provence,France,44.20N,4.47E
1961,09,01,19.837,0.218,Aix En Provence,France,44.20N,4.47E
1961,10,01,12.743,0.29,Aix En Provence,France,44.20N,4.47E
1961,11,01,6.688,0.301,Aix En Provence,France,44.20N,4.47E
1961,12,01,5.075,0.406,Aix En Provence,France,44.20N,4.47E
1962,01,01,4.856,0.617,Aix En Provence,France,44.20N,4.47E
1962,02,01,3.637,0.301,Aix En Provence,France,44.20N,4.47E
1962,03,01,4.915,0.24,Aix En Provence,France,44.20N,4.47E
1962,04,01,10.102,0.315,Aix En Provence,France,44.20N,4.47E
1962,05,01,13.231,0.195,Aix En Provence,France,44.20N,4.47E
1962,06,01,17.823999999999995,0.584,Aix En Provence,France,44.20N,4.47E
1962,07,01,20.633000000000003,0.444,Aix En Provence,France,44.20N,4.47E
1962,08,01,21.861,0.433,Aix En Provence,France,44.20N,4.47E
1962,09,01,17.314,0.17600000000000002,Aix En Provence,France,44.20N,4.47E
1962,10,01,12.472000000000001,0.40399999999999997,Aix En Provence,France,44.20N,4.47E
1962,11,01,5.183,0.263,Aix En Provence,France,44.20N,4.47E
1962,12,01,1.0699999999999998,0.47100000000000003,Aix En Provence,France,44.20N,4.47E
1963,01,01,,0.6070000000000002,0.158,Aix En Provence,France,44.20N,4.47E
1963,02,01,0.4310000000000001,0.17,Aix En Provence,France,44.20N,4.47E
1963,03,01,6.965,0.204,Aix En Provence,France,44.20N,4.47E
1963,04,01,10.61,0.337,Aix En Provence,France,44.20N,4.47E
1963,05,01,14.075,0.484,Aix En Provence,France,44.20N,4.47E
1963,06,01,17.567999999999998,0.275,Aix En Provence,France,44.20N,4.47E
1963,07,01,21.577,0.449,Aix En Provence,France,44.20N,4.47E
1963,08,01,18.371,0.17800000000000002,Aix En Provence,France,44.20N,4.47E
1963,09,01,16.208,0.307,Aix En Provence,France,44.20N,4.47E
1963,10,01,12.103,0.38299999999999995,Aix En Provence,France,44.20N,4.47E
1963,11,01,9.388,0.37,Aix En Provence,France,44.20N,4.47E
1963,12,01,1.805,0.575,Aix En Provence,France,44.20N,4.47E
1964,01,01,1.885,0.5770000000000001,Aix En Provence,France,44.20N,4.47E
1964,02,01,5.646,0.278,Aix En Provence,France,44.20N,4.47E
1964,03,01,6.534000000000002,0.12,Aix En Provence,France,44.20N,4.47E
1964,04,01,10.619000000000002,0.18600000000000003,Aix En Provence,France,44.20N,4.47E
1964,05,01,15.888,0.447,Aix En Provence,France,44.20N,4.47E
1964,06,01,19.267,0.315,Aix En Provence,France,44.20N,4.47E
1964,07,01,22.31,0.485,Aix En Provence,France,44.20N,4.47E
1964,08,01,19.977,0.319,Aix En Provence,France,44.20N,4.47E
1964,09,01,17.682000000000002,0.316,Aix En Provence,France,44.20N,4.47E
1964,10,01,10.027,0.231,Aix En Provence,France,44.20N,4.47E
1964,11,01,7.422999999999999,0.5,Aix En Provence,France,44.20N,4.47E
1964,12,01,2.858,0.27899999999999997,Aix En Provence,France,44.20N,4.47E
1965,01,01,3.337,0.32299999999999995,Aix En Provence,France,44.20N,4.47E
1965,02,01,1.5010000000000003,0.185,Aix En Provence,France,44.20N,4.47E
1965,03,01,7.062,0.29100000000000004,Aix En Provence,France,44.20N,4.47E
1965,04,01,9.696,0.27699999999999997,Aix En Provence,France,44.20N,4.47E
1965,05,01,14.342,0.43200000000000005,Aix En Provence,France,44.20N,4.47E
1965,06,01,18.39,0.5579999999999999,Aix En Provence,France,44.20N,4.47E
1965,07,01,19.592,0.4,Aix En Provence,France,44.20N,4.47E
1965,08,01,19.37,0.266,Aix En Provence,France,44.20N,4.47E
1965,09,01,14.637999999999998,0.262,Aix En Provence,France,44.20N,4.47E
1965,10,01,13.074000000000002,0.318,Aix En Provence,France,44.20N,4.47E
1965,11,01,6.961,0.38799999999999996,Aix En Provence,France,44.20N,4.47E
1965,12,01,4.811,0.359,Aix En Provence,France,44.20N,4.47E
1966,01,01,2.499,0.314,Aix En Provence,France,44.20N,4.47E
1966,02,01,7.593,0.285,Aix En Provence,France,44.20N,4.47E
1966,03,01,6.877999999999999,0.261,Aix En Provence,France,44.20N,4.47E
1966,04,01,11.287,0.258,Aix En Provence,France,44.20N,4.47E
1966,05,01,14.765,0.48700000000000004,Aix En Provence,France,44.20N,4.47E
1966,06,01,18.771,0.312,Aix En Provence,France,44.20N,4.47E
1966,07,01,19.187,0.289,Aix En Provence,France,44.20N,4.47E
1966,08,01,19.182000000000002,0.278,Aix En Provence,France,44.20N,4.47E
1966,09,01,18.292,0.561,Aix En Provence,France,44.20N,4.47E
1966,10,01,13.498,0.475,Aix En Provence,France,44.20N,4.47E
1966,11,01,4.768000000000002,0.425,Aix En Provence,France,44.20N,4.47E
1966,12,01,4.292,0.436,Aix En Provence,France,44.20N,4.47E
1967,01,01,3.025,0.162,Aix En Provence,France,44.20N,4.47E
1967,02,01,5.2700000000000005,0.23800000000000002,Aix En Provence,France,44.20N,4.47E
1967,03,01,8.658999999999999,0.335,Aix En Provence,France,44.20N,4.47E
1967,04,01,10.078,0.192,Aix En Provence,France,44.20N,4.47E
1967,05,01,13.86,0.344,Aix En Provence,France,44.20N,4.47E
1967,06,01,17.224,0.285,Aix En Provence,France,44.20N,4.47E
1967,07,01,22.588,0.382,Aix En Provence,France,44.20N,4.47E
1967,08,01,20.635,0.34299999999999997,Aix En Provence,France,44.20N,4.47E
1967,09,01,16.477,0.348,Aix En Provence,France,44.20N,4.47E
1967,10,01,14.142000000000001,0.27399999999999997,Aix En Provence,France,44.20N,4.47E
1967,11,01,8.16,0.305,Aix En Provence,France,44.20N,4.47E
1967,12,01,1.809,0.38799999999999996,Aix En Provence,France,44.20N,4.47E
1968,01,01,2.441,0.45899999999999996,Aix En Provence,France,44.20N,4.47E
1968,02,01,5.1579999999999995,0.25,Aix En Provence,France,44.20N,4.47E
1968,03,01,7.468999999999999,0.243,Aix En Provence,France,44.20N,4.47E
1968,04,01,10.847999999999999,0.396,Aix En Provence,France,44.20N,4.47E
1968,05,01,13.427999999999999,0.21899999999999997,Aix En Provence,France,44.20N,4.47E
1968,06,01,17.544999999999998,0.301,Aix En Provence,France,44.20N,4.47E
1968,07,01,20.29,0.341,Aix En Provence,France,44.20N,4.47E
1968,08,01,18.607,0.321,Aix En Provence,France,44.20N,4.47E
1968,09,01,15.864,0.39,Aix En Provence,France,44.20N,4.47E
1968,10,01,13.853,0.36,Aix En Provence,France,44.20N,4.47E
1968,11,01,7.1850000000000005,0.415,Aix En Provence,France,44.20N,4.47E
1968,12,01,3.173,0.45399999999999996,Aix En Provence,France,44.20N,4.47E
1969,01,01,4.074,0.177,Aix En Provence,France,44.20N,4.47E
1969,02,01,2.193,0.455,Aix En Provence,France,44.20N,4.47E
1969,03,01,7.1240000000000006,0.162,Aix En Provence,France,44.20N,4.47E
1969,04,01,9.962,0.32299999999999995,Aix En Provence,France,44.20N,4.47E
1969,05,01,14.239,0.304,Aix En Provence,France,44.20N,4.47E
1969,06,01,16.082,0.322,Aix En Provence,France,44.20N,4.47E
1969,07,01,20.722,0.284,Aix En Provence,France,44.20N,4.47E
1969,08,01,19.836,0.344,Aix En Provence,France,44.20N,4.47E
1969,09,01,16.72,0.233,Aix En Provence,France,44.20N,4.47E
1969,10,01,13.368,0.332,Aix En Provence,France,44.20N,4.47E
1969,11,01,6.989,0.317,Aix En Provence,France,44.20N,4.47E
1969,12,01,0.34399999999999986,0.37200000000000005,Aix En Provence,France,44.20N,4.47E
1970,01,01,4.314,0.34600000000000003,Aix En Provence,France,44.20N,4.47E
1970,02,01,4.319,0.41600000000000004,Aix En Provence,France,44.20N,4.47E
1970,03,01,4.823,0.263,Aix En Provence,France,44.20N,4.47E
1970,04,01,8.646,0.327,Aix En Provence,France,44.20N,4.47E
1970,05,01,13.668,0.254,Aix En Provence,France,44.20N,4.47E
1970,06,01,19.317,0.299,Aix En Provence,France,44.20N,4.47E
1970,07,01,20.561,0.19899999999999998,Aix En Provence,France,44.20N,4.47E
1970,08,01,20.219,0.196,Aix En Provence,France,44.20N,4.47E
1970,09,01,18.13,0.281,Aix En Provence,France,44.20N,4.47E
1970,10,01,11.655999999999999,0.442,Aix En Provence,France,44.20N,4.47E
1970,11,01,8.65,0.354,Aix En Provence,France,44.20N,4.47E
1970,12,01,2.056,0.46,Aix En Provence,France,44.20N,4.47E
1971,01,01,2.1590000000000003,0.935,Aix En Provence,France,44.20N,4.47E
1971,02,01,4.216,0.32,Aix En Provence,France,44.20N,4.47E
1971,03,01,3.759,0.562,Aix En Provence,France,44.20N,4.47E
1971,04,01,11.679,0.312,Aix En Provence,France,44.20N,4.47E
1971,05,01,14.494000000000002,0.326,Aix En Provence,France,44.20N,4.47E
1971,06,01,16.891,0.324,Aix En Provence,France,44.20N,4.47E
1971,07,01,21.518,0.501,Aix En Provence,France,44.20N,4.47E
1971,08,01,21.372,0.275,Aix En Provence,France,44.20N,4.47E
1971,09,01,16.9,0.27899999999999997,Aix En Provence,France,44.20N,4.47E
1971,10,01,13.08,0.44,Aix En Provence,France,44.20N,4.47E
1971,11,01,5.26,0.271,Aix En Provence,France,44.20N,4.47E
1971,12,01,4.738,0.738,Aix En Provence,France,44.20N,4.47E
1972,01,01,3.472,0.6890000000000001,Aix En Provence,France,44.20N,4.47E
1972,02,01,5.939,0.483,Aix En Provence,France,44.20N,4.47E
1972,03,01,8.324,0.263,Aix En Provence,France,44.20N,4.47E
1972,04,01,9.613999999999999,0.4,Aix En Provence,France,44.20N,4.47E
1972,05,01,13.19,0.37,Aix En Provence,France,44.20N,4.47E
1972,06,01,16.491,0.444,Aix En Provence,France,44.20N,4.47E
1972,07,01,20.546999999999997,0.282,Aix En Provence,France,44.20N,4.47E
1972,08,01,18.644000000000002,0.32899999999999996,Aix En Provence,France,44.20N,4.47E
1972,09,01,14.159,0.348,Aix En Provence,France,44.20N,4.47E
1972,10,01,11.383,0.331,Aix En Provence,France,44.20N,4.47E
1972,11,01,7.821000000000001,0.28800000000000003,Aix En Provence,France,44.20N,4.47E
1972,12,01,4.281000000000001,0.713,Aix En Provence,France,44.20N,4.47E
1973,01,01,2.597,0.41700000000000004,Aix En Provence,France,44.20N,4.47E
1973,02,01,2.9480000000000004,0.254,Aix En Provence,France,44.20N,4.47E
1973,03,01,6.2139999999999995,0.397,Aix En Provence,France,44.20N,4.47E
1973,04,01,8.229000000000001,0.314,Aix En Provence,France,44.20N,4.47E
1973,05,01,15.197,0.451,Aix En Provence,France,44.20N,4.47E
1973,06,01,18.753,0.284,Aix En Provence,France,44.20N,4.47E
1973,07,01,20.805,0.36700000000000005,Aix En Provence,France,44.20N,4.47E
1973,08,01,21.94,0.42200000000000004,Aix En Provence,France,44.20N,4.47E
1973,09,01,17.965999999999994,0.287,Aix En Provence,France,44.20N,4.47E
1973,10,01,10.927999999999999,0.35200000000000004,Aix En Provence,France,44.20N,4.47E
1973,11,01,7.346,0.237,Aix En Provence,France,44.20N,4.47E
1973,12,01,3.383,0.205,Aix En Provence,France,44.20N,4.47E
1974,01,01,5.803999999999999,0.46,Aix En Provence,France,44.20N,4.47E
1974,02,01,5.122999999999999,0.35200000000000004,Aix En Provence,France,44.20N,4.47E
1974,03,01,7.794,0.335,Aix En Provence,France,44.20N,4.47E
1974,04,01,9.362,0.228,Aix En Provence,France,44.20N,4.47E
1974,05,01,13.845999999999998,0.302,Aix En Provence,France,44.20N,4.47E
1974,06,01,17.669999999999995,0.344,Aix En Provence,France,44.20N,4.47E
1974,07,01,20.678,0.159,Aix En Provence,France,44.20N,4.47E
1974,08,01,21.02,0.29100000000000004,Aix En Provence,France,44.20N,4.47E
1974,09,01,15.601,0.228,Aix En Provence,France,44.20N,4.47E
1974,10,01,7.497999999999999,0.21899999999999997,Aix En Provence,France,44.20N,4.47E
1974,11,01,7.353,0.311,Aix En Provence,France,44.20N,4.47E
1974,12,01,6.033,0.6779999999999999,Aix En Provence,France,44.20N,4.47E
1975,01,01,5.526,0.182,Aix En Provence,France,44.20N,4.47E
1975,02,01,5.586,0.359,Aix En Provence,France,44.20N,4.47E
1975,03,01,5.712999999999999,0.248,Aix En Provence,France,44.20N,4.47E
1975,04,01,9.899,0.247,Aix En Provence,France,44.20N,4.47E
1975,05,01,13.36,0.376,Aix En Provence,France,44.20N,4.47E
1975,06,01,17.133,0.381,Aix En Provence,France,44.20N,4.47E
1975,07,01,21.18,0.321,Aix En Provence,France,44.20N,4.47E
1975,08,01,21.066,0.49,Aix En Provence,France,44.20N,4.47E
1975,09,01,17.081,0.34700000000000003,Aix En Provence,France,44.20N,4.47E
1975,10,01,10.523,0.304,Aix En Provence,France,44.20N,4.47E
1975,11,01,6.662999999999999,0.15,Aix En Provence,France,44.20N,4.47E
1975,12,01,2.792,0.379,Aix En Provence,France,44.20N,4.47E
1976,01,01,3.754,0.159,Aix En Provence,France,44.20N,4.47E
1976,02,01,5.494,0.35600000000000004,Aix En Provence,France,44.20N,4.47E
1976,03,01,7.0520000000000005,0.284,Aix En Provence,France,44.20N,4.47E
1976,04,01,9.257,0.27699999999999997,Aix En Provence,France,44.20N,4.47E
1976,05,01,15.332,0.45899999999999996,Aix En Provence,France,44.20N,4.47E
1976,06,01,20.551,0.373,Aix En Provence,France,44.20N,4.47E
1976,07,01,21.675,0.441,Aix En Provence,France,44.20N,4.47E
1976,08,01,19.792,0.14,Aix En Provence,France,44.20N,4.47E
1976,09,01,15.198,0.322,Aix En Provence,France,44.20N,4.47E
1976,10,01,11.359000000000002,0.41200000000000003,Aix En Provence,France,44.20N,4.47E
1976,11,01,6.0889999999999995,0.151,Aix En Provence,France,44.20N,4.47E
1976,12,01,3.643,0.258,Aix En Provence,France,44.20N,4.47E
1977,01,01,3.678,0.21899999999999997,Aix En Provence,France,44.20N,4.47E
1977,02,01,6.75,0.272,Aix En Provence,France,44.20N,4.47E
1977,03,01,8.822000000000003,0.3,Aix En Provence,France,44.20N,4.47E
1977,04,01,9.685,0.17,Aix En Provence,France,44.20N,4.47E
1977,05,01,12.66,0.252,Aix En Provence,France,44.20N,4.47E
1977,06,01,16.402,0.231,Aix En Provence,France,44.20N,4.47E
1977,07,01,19.211,0.342,Aix En Provence,France,44.20N,4.47E
1977,08,01,18.317,0.22899999999999998,Aix En Provence,France,44.20N,4.47E
1977,09,01,15.678999999999998,0.287,Aix En Provence,France,44.20N,4.47E
1977,10,01,13.469000000000001,0.249,Aix En Provence,France,44.20N,4.47E
1977,11,01,6.792999999999999,0.282,Aix En Provence,France,44.20N,4.47E
1977,12,01,4.802,0.312,Aix En Provence,France,44.20N,4.47E
1978,01,01,2.692,0.188,Aix En Provence,France,44.20N,4.47E
1978,02,01,4.062,0.29100000000000004,Aix En Provence,France,44.20N,4.47E
1978,03,01,7.837000000000001,0.182,Aix En Provence,France,44.20N,4.47E
1978,04,01,8.294,0.213,Aix En Provence,France,44.20N,4.47E
1978,05,01,12.782,0.252,Aix En Provence,France,44.20N,4.47E
1978,06,01,16.654,0.14400000000000002,Aix En Provence,France,44.20N,4.47E
1978,07,01,19.721,0.215,Aix En Provence,France,44.20N,4.47E
1978,08,01,19.417,0.307,Aix En Provence,France,44.20N,4.47E
1978,09,01,17.304000000000002,0.23800000000000002,Aix En Provence,France,44.20N,4.47E
1978,10,01,11.488,0.244,Aix En Provence,France,44.20N,4.47E
1978,11,01,6.377000000000001,0.29600000000000004,Aix En Provence,France,44.20N,4.47E
1978,12,01,5.2410000000000005,0.34700000000000003,Aix En Provence,France,44.20N,4.47E
1979,01,01,1.817,0.41100000000000003,Aix En Provence,France,44.20N,4.47E
1979,02,01,4.864,0.23199999999999998,Aix En Provence,France,44.20N,4.47E
1979,03,01,8.187999999999999,0.18,Aix En Provence,France,44.20N,4.47E
1979,04,01,9.027,0.32,Aix En Provence,France,44.20N,4.47E
1979,05,01,14.106,0.213,Aix En Provence,France,44.20N,4.47E
1979,06,01,18.987000000000002,0.22399999999999998,Aix En Provence,France,44.20N,4.47E
1979,07,01,21.48,0.265,Aix En Provence,France,44.20N,4.47E
1979,08,01,19.65,0.48,Aix En Provence,France,44.20N,4.47E
1979,09,01,16.897000000000002,0.158,Aix En Provence,France,44.20N,4.47E
1979,10,01,13.157,0.344,Aix En Provence,France,44.20N,4.47E
1979,11,01,6.553,0.213,Aix En Provence,France,44.20N,4.47E
1979,12,01,4.581,0.317,Aix En Provence,France,44.20N,4.47E
1980,01,01,2.5980000000000003,0.26899999999999996,Aix En Provence,France,44.20N,4.47E
1980,02,01,6.769,0.217,Aix En Provence,France,44.20N,4.47E
1980,03,01,6.797999999999999,0.15,Aix En Provence,France,44.20N,4.47E
1980,04,01,8.812999999999999,0.282,Aix En Provence,France,44.20N,4.47E
1980,05,01,12.722999999999999,0.33299999999999996,Aix En Provence,France,44.20N,4.47E
1980,06,01,16.785999999999998,0.41,Aix En Provence,France,44.20N,4.47E
1980,07,01,18.859,0.196,Aix En Provence,France,44.20N,4.47E
1980,08,01,21.219,0.366,Aix En Provence,France,44.20N,4.47E
1980,09,01,18.161,0.231,Aix En Provence,France,44.20N,4.47E
1980,10,01,11.315,0.122,Aix En Provence,France,44.20N,4.47E
1980,11,01,5.928999999999999,0.187,Aix En Provence,France,44.20N,4.47E
1980,12,01,1.477,0.266,Aix En Provence,France,44.20N,4.47E
1981,01,01,2.305,0.212,Aix En Provence,France,44.20N,4.47E
1981,02,01,2.555,0.22,Aix En Provence,France,44.20N,4.47E
1981,03,01,8.982999999999999,0.29600000000000004,Aix En Provence,France,44.20N,4.47E
1981,04,01,11.302,0.28600000000000003,Aix En Provence,France,44.20N,4.47E
1981,05,01,13.308,0.174,Aix En Provence,France,44.20N,4.47E
1981,06,01,18.500999999999998,0.285,Aix En Provence,France,44.20N,4.47E
1981,07,01,19.546,0.34600000000000003,Aix En Provence,France,44.20N,4.47E
1981,08,01,21.056,0.149,Aix En Provence,France,44.20N,4.47E
1981,09,01,17.643,0.141,Aix En Provence,France,44.20N,4.47E
1981,10,01,11.890999999999998,0.249,Aix En Provence,France,44.20N,4.47E
1981,11,01,6.827000000000001,0.501,Aix En Provence,France,44.20N,4.47E
1981,12,01,4.173,0.268,Aix En Provence,France,44.20N,4.47E
1982,01,01,5.7410000000000005,0.247,Aix En Provence,France,44.20N,4.47E
1982,02,01,5.671,0.34700000000000003,Aix En Provence,France,44.20N,4.47E
1982,03,01,6.526,0.14800000000000002,Aix En Provence,France,44.20N,4.47E
1982,04,01,10.374,0.364,Aix En Provence,France,44.20N,4.47E
